bike_number,rideable_type,country,introduced_date
W008958,classic_bike,US,2023-03-25
W002753,classic_bike,US,2023-03-25
W002975,classic_bike,US,2023-03-25
W000674,classic_bike,US,2023-03-25
W002911,classic_bike,US,2023-03-25
W005714,classic_bike,US,2023-06-18
W000729,electric_bike,US,2023-06-18
W008198,classic_bike,US,2023-06-18
W008264,classic_bike,US,2023-06-18
W003635,electric_bike,US,2023-06-18
W007518,electric_bike,CAN,2023-02-10
W004188,classic_bike,CAN,2023-02-10
W000042,classic_bike,CAN,2023-02-10
W006767,classic_bike,CAN,2023-02-10
W009526,classic_bike,CAN,2023-02-10
W009259,classic_bike,US,2023-04-12
W000569,classic_bike,US,2023-04-12
W000377,classic_bike,US,2023-04-12
W000325,electric_bike,US,2023-04-12
W009740,classic_bike,US,2023-04-12
W001718,classic_bike,CAN,2023-03-25
W000301,classic_bike,CAN,2023-03-25
W003949,classic_bike,CAN,2023-03-25
W007060,classic_bike,CAN,2023-03-25
W001447,classic_bike,CAN,2023-03-25
W000115,classic_bike,CAN,2023-01-01
W001576,classic_bike,CAN,2023-01-01
W005954,classic_bike,CAN,2023-01-01
W005231,classic_bike,CAN,2023-01-01
W006045,classic_bike,CAN,2023-01-01
W005940,classic_bike,US,2023-01-01
W001530,classic_bike,US,2023-01-01
W008526,classic_bike,US,2023-01-01
W001252,classic_bike,US,2023-01-01
W002658,classic_bike,US,2023-01-01
W007459,classic_bike,US,2023-07-07
W000575,classic_bike,US,2023-07-07
W009242,classic_bike,US,2023-07-07
W005259,classic_bike,US,2023-07-07
W008724,classic_bike,US,2023-07-07
W006018,classic_bike,US,2023-03-25
W003612,classic_bike,US,2023-03-25
W009504,classic_bike,US,2023-03-25
W005558,classic_bike,US,2023-03-25
W006545,classic_bike,US,2023-03-25
W009617,classic_bike,CAN,2023-01-01
W003055,classic_bike,CAN,2023-01-01
W008745,classic_bike,CAN,2023-01-01
W006824,classic_bike,CAN,2023-01-01
W000551,classic_bike,CAN,2023-01-01
W002657,classic_bike,US,2023-07-07
W007117,classic_bike,US,2023-07-07
W000313,classic_bike,US,2023-07-07
W003639,classic_bike,US,2023-07-07
W000534,electric_bike,US,2023-07-07
W007621,electric_bike,US,2023-06-18
W002517,classic_bike,US,2023-06-18
W005930,classic_bike,US,2023-06-18
W002190,classic_bike,US,2023-06-18
W004723,electric_bike,US,2023-06-18
W008941,classic_bike,CAN,2023-05-12
W008157,classic_bike,CAN,2023-05-12
W006646,classic_bike,CAN,2023-05-12
W009394,classic_bike,CAN,2023-05-12
W000594,classic_bike,CAN,2023-05-12
W000248,classic_bike,US,2023-02-10
W006555,classic_bike,US,2023-02-10
W009247,classic_bike,US,2023-02-10
W001290,classic_bike,US,2023-02-10
W005533,classic_bike,US,2023-02-10
W001176,classic_bike,CAN,2023-04-12
W006556,docked_bike,CAN,2023-04-12
W003611,classic_bike,CAN,2023-04-12
W003285,classic_bike,CAN,2023-04-12
W007589,classic_bike,CAN,2023-04-12
W006323,classic_bike,US,2023-02-10
W008374,classic_bike,US,2023-02-10
W005197,classic_bike,US,2023-02-10
W001304,classic_bike,US,2023-02-10
W005950,classic_bike,US,2023-02-10
W006441,classic_bike,CAN,2023-07-07
W001778,classic_bike,CAN,2023-07-07
W006105,classic_bike,CAN,2023-07-07
W002368,classic_bike,CAN,2023-07-07
W002892,classic_bike,CAN,2023-07-07
W005710,docked_bike,CAN,2023-06-18
W009759,classic_bike,CAN,2023-06-18
W006390,classic_bike,CAN,2023-06-18
W007441,classic_bike,CAN,2023-06-18
W007595,classic_bike,CAN,2023-06-18
W009144,classic_bike,CAN,2023-05-12
W006118,classic_bike,CAN,2023-05-12
W001820,classic_bike,CAN,2023-05-12
W000131,classic_bike,CAN,2023-05-12
W009826,classic_bike,CAN,2023-05-12
W009408,classic_bike,US,2023-05-12
W006379,classic_bike,US,2023-05-12
W005443,classic_bike,US,2023-05-12
W007573,docked_bike,US,2023-05-12
W003445,classic_bike,US,2023-05-12
W006413,classic_bike,CAN,2023-06-18
W008378,docked_bike,CAN,2023-06-18
W007012,classic_bike,CAN,2023-06-18
W008525,classic_bike,CAN,2023-06-18
W004715,classic_bike,CAN,2023-06-18
W008277,classic_bike,CAN,2023-06-18
W002042,classic_bike,CAN,2023-06-18
W000578,classic_bike,CAN,2023-06-18
W000718,classic_bike,CAN,2023-06-18
W009987,electric_bike,CAN,2023-06-18
W004874,classic_bike,CAN,2023-07-07
W005650,docked_bike,CAN,2023-07-07
W001313,classic_bike,CAN,2023-07-07
W006204,classic_bike,CAN,2023-07-07
W001386,classic_bike,CAN,2023-07-07
W001299,classic_bike,CAN,2023-02-10
W002317,classic_bike,CAN,2023-02-10
W007153,classic_bike,CAN,2023-02-10
W004209,classic_bike,CAN,2023-02-10
W009855,classic_bike,CAN,2023-02-10
W000125,classic_bike,US,2023-02-10
W002722,classic_bike,US,2023-02-10
W005500,classic_bike,US,2023-02-10
W006464,classic_bike,US,2023-02-10
W009737,classic_bike,US,2023-02-10
W005067,classic_bike,US,2023-05-12
W006960,classic_bike,US,2023-05-12
W009776,classic_bike,US,2023-05-12
W005407,classic_bike,US,2023-05-12
W005662,electric_bike,US,2023-05-12
W009683,classic_bike,US,2023-01-01
W006091,classic_bike,US,2023-01-01
W003806,classic_bike,US,2023-01-01
W008619,classic_bike,US,2023-01-01
W008532,classic_bike,US,2023-01-01
W002605,classic_bike,US,2023-07-07
W002582,classic_bike,US,2023-07-07
W006024,classic_bike,US,2023-07-07
W007515,classic_bike,US,2023-07-07
W003502,classic_bike,US,2023-07-07
W004101,classic_bike,CAN,2023-06-18
W000975,classic_bike,CAN,2023-06-18
W006500,classic_bike,CAN,2023-06-18
W004305,classic_bike,CAN,2023-06-18
W009993,classic_bike,CAN,2023-06-18
W005198,classic_bike,CAN,2023-01-01
W003618,classic_bike,CAN,2023-01-01
W000588,classic_bike,CAN,2023-01-01
W004794,classic_bike,CAN,2023-01-01
W008679,classic_bike,CAN,2023-01-01
W001403,classic_bike,CAN,2023-04-12
W000779,classic_bike,CAN,2023-04-12
W009342,classic_bike,CAN,2023-04-12
W004834,classic_bike,CAN,2023-04-12
W007001,classic_bike,CAN,2023-04-12
W001785,classic_bike,CAN,2023-03-25
W005357,classic_bike,CAN,2023-03-25
W003022,classic_bike,CAN,2023-03-25
W009812,classic_bike,CAN,2023-03-25
W000877,classic_bike,CAN,2023-03-25
W006537,classic_bike,CAN,2023-07-07
W004622,classic_bike,CAN,2023-07-07
W006263,classic_bike,CAN,2023-07-07
W005255,classic_bike,CAN,2023-07-07
W004213,classic_bike,CAN,2023-07-07
W002091,electric_bike,CAN,2023-01-01
W002312,classic_bike,CAN,2023-01-01
W008822,electric_bike,CAN,2023-01-01
W008828,classic_bike,CAN,2023-01-01
W001531,classic_bike,CAN,2023-01-01
W009559,classic_bike,CAN,2023-04-12
W009046,classic_bike,CAN,2023-04-12
W002236,classic_bike,CAN,2023-04-12
W005178,classic_bike,CAN,2023-04-12
W003241,classic_bike,CAN,2023-04-12
W008924,classic_bike,CAN,2023-04-12
W004792,classic_bike,CAN,2023-04-12
W000488,classic_bike,CAN,2023-04-12
W006132,classic_bike,CAN,2023-04-12
W007394,docked_bike,CAN,2023-04-12
W000315,classic_bike,CAN,2023-05-12
W005366,classic_bike,CAN,2023-05-12
W001601,electric_bike,CAN,2023-05-12
W006945,electric_bike,CAN,2023-05-12
W007233,classic_bike,CAN,2023-05-12
W005654,classic_bike,CAN,2023-05-12
W006371,classic_bike,CAN,2023-05-12
W004528,classic_bike,CAN,2023-05-12
W009232,classic_bike,CAN,2023-05-12
W001025,classic_bike,CAN,2023-05-12
W009386,classic_bike,CAN,2023-07-07
W000650,classic_bike,CAN,2023-07-07
W002746,classic_bike,CAN,2023-07-07
W000866,electric_bike,CAN,2023-07-07
W000540,classic_bike,CAN,2023-07-07
W004069,classic_bike,CAN,2023-01-01
W002526,classic_bike,CAN,2023-01-01
W004244,classic_bike,CAN,2023-01-01
W000169,classic_bike,CAN,2023-01-01
W008737,classic_bike,CAN,2023-01-01
W002590,classic_bike,US,2023-07-07
W006794,classic_bike,US,2023-07-07
W001202,classic_bike,US,2023-07-07
W000088,docked_bike,US,2023-07-07
W004946,classic_bike,US,2023-07-07
W002734,classic_bike,CAN,2023-03-25
W006182,classic_bike,CAN,2023-03-25
W004132,classic_bike,CAN,2023-03-25
W001241,classic_bike,CAN,2023-03-25
W006136,classic_bike,CAN,2023-03-25
W006753,classic_bike,CAN,2023-03-25
W002586,classic_bike,CAN,2023-03-25
W007898,classic_bike,CAN,2023-03-25
W009225,classic_bike,CAN,2023-03-25
W001205,classic_bike,CAN,2023-03-25
W008503,classic_bike,CAN,2023-07-07
W003867,classic_bike,CAN,2023-07-07
W007244,classic_bike,CAN,2023-07-07
W005748,classic_bike,CAN,2023-07-07
W003535,classic_bike,CAN,2023-07-07
W001157,classic_bike,CAN,2023-05-12
W007185,classic_bike,CAN,2023-05-12
W006943,classic_bike,CAN,2023-05-12
W005215,electric_bike,CAN,2023-05-12
W009689,classic_bike,CAN,2023-05-12
W002542,classic_bike,US,2023-01-01
W003810,classic_bike,US,2023-01-01
W001572,classic_bike,US,2023-01-01
W000886,classic_bike,US,2023-01-01
W006686,classic_bike,US,2023-01-01
W005854,electric_bike,CAN,2023-06-18
W005035,classic_bike,CAN,2023-06-18
W009278,classic_bike,CAN,2023-06-18
W008917,classic_bike,CAN,2023-06-18
W006683,classic_bike,CAN,2023-06-18
W004501,classic_bike,US,2023-01-01
W007119,classic_bike,US,2023-01-01
W003917,classic_bike,US,2023-01-01
W006183,classic_bike,US,2023-01-01
W007652,electric_bike,US,2023-01-01
W001372,classic_bike,US,2023-07-07
W007964,classic_bike,US,2023-07-07
W008080,classic_bike,US,2023-07-07
W003256,classic_bike,US,2023-07-07
W003769,classic_bike,US,2023-07-07
W008694,classic_bike,CAN,2023-01-01
W004982,classic_bike,CAN,2023-01-01
W006855,classic_bike,CAN,2023-01-01
W009054,classic_bike,CAN,2023-01-01
W004349,classic_bike,CAN,2023-01-01
W008018,classic_bike,CAN,2023-07-07
W007135,classic_bike,CAN,2023-07-07
W004579,classic_bike,CAN,2023-07-07
W001594,classic_bike,CAN,2023-07-07
W006346,classic_bike,CAN,2023-07-07
W006257,classic_bike,US,2023-03-25
W003321,docked_bike,US,2023-03-25
W008961,classic_bike,US,2023-03-25
W002655,classic_bike,US,2023-03-25
W003457,classic_bike,US,2023-03-25
W000028,classic_bike,US,2023-07-07
W002828,classic_bike,US,2023-07-07
W007531,classic_bike,US,2023-07-07
W007663,classic_bike,US,2023-07-07
W007071,classic_bike,US,2023-07-07
W006452,classic_bike,CAN,2023-05-12
W000050,classic_bike,CAN,2023-05-12
W000320,classic_bike,CAN,2023-05-12
W009600,classic_bike,CAN,2023-05-12
W000990,classic_bike,CAN,2023-05-12
W006320,classic_bike,CAN,2023-05-12
W000281,classic_bike,CAN,2023-05-12
W004372,electric_bike,CAN,2023-05-12
W008352,classic_bike,CAN,2023-05-12
W004969,classic_bike,CAN,2023-05-12
W004560,classic_bike,US,2023-06-18
W008971,classic_bike,US,2023-06-18
W001813,classic_bike,US,2023-06-18
W001506,classic_bike,US,2023-06-18
W002233,classic_bike,US,2023-06-18
W009374,classic_bike,US,2023-06-18
W009506,classic_bike,US,2023-06-18
W007322,classic_bike,US,2023-06-18
W000630,docked_bike,US,2023-06-18
W002988,classic_bike,US,2023-06-18
W009110,classic_bike,CAN,2023-07-07
W007424,classic_bike,CAN,2023-07-07
W004882,classic_bike,CAN,2023-07-07
W000104,classic_bike,CAN,2023-07-07
W002580,electric_bike,CAN,2023-07-07
W009781,electric_bike,CAN,2023-04-12
W007161,electric_bike,CAN,2023-04-12
W001131,classic_bike,CAN,2023-04-12
W000070,classic_bike,CAN,2023-04-12
W000180,classic_bike,CAN,2023-04-12
W001479,classic_bike,CAN,2023-04-12
W006304,classic_bike,CAN,2023-04-12
W002454,classic_bike,CAN,2023-04-12
W004064,classic_bike,CAN,2023-04-12
W002265,classic_bike,CAN,2023-04-12
W006043,electric_bike,CAN,2023-04-12
W002214,classic_bike,CAN,2023-04-12
W005763,classic_bike,CAN,2023-04-12
W009912,electric_bike,CAN,2023-04-12
W000385,classic_bike,CAN,2023-04-12
W006543,classic_bike,US,2023-02-10
W003257,classic_bike,US,2023-02-10
W007372,classic_bike,US,2023-02-10
W001564,electric_bike,US,2023-02-10
W002047,classic_bike,US,2023-02-10
W006162,classic_bike,US,2023-07-07
W003462,classic_bike,US,2023-07-07
W006391,classic_bike,US,2023-07-07
W008077,classic_bike,US,2023-07-07
W004927,classic_bike,US,2023-07-07
W004158,classic_bike,US,2023-03-25
W003328,classic_bike,US,2023-03-25
W001149,electric_bike,US,2023-03-25
W009845,classic_bike,US,2023-03-25
W001042,electric_bike,US,2023-03-25
W003426,classic_bike,US,2023-06-18
W008902,classic_bike,US,2023-06-18
W001511,classic_bike,US,2023-06-18
W008712,classic_bike,US,2023-06-18
W006084,classic_bike,US,2023-06-18
W006873,classic_bike,CAN,2023-01-01
W000730,classic_bike,CAN,2023-01-01
W001672,classic_bike,CAN,2023-01-01
W000974,classic_bike,CAN,2023-01-01
W004951,classic_bike,CAN,2023-01-01
W004273,classic_bike,CAN,2023-02-10
W008978,classic_bike,CAN,2023-02-10
W006613,classic_bike,CAN,2023-02-10
W007520,classic_bike,CAN,2023-02-10
W008606,classic_bike,CAN,2023-02-10
W007166,classic_bike,US,2023-04-12
W008455,classic_bike,US,2023-04-12
W004282,classic_bike,US,2023-04-12
W004667,classic_bike,US,2023-04-12
W006647,classic_bike,US,2023-04-12
W009500,classic_bike,CAN,2023-05-12
W008547,classic_bike,CAN,2023-05-12
W003411,classic_bike,CAN,2023-05-12
W006032,classic_bike,CAN,2023-05-12
W003003,classic_bike,CAN,2023-05-12
W006859,classic_bike,US,2023-05-12
W006874,classic_bike,US,2023-05-12
W009959,classic_bike,US,2023-05-12
W002025,classic_bike,US,2023-05-12
W000763,classic_bike,US,2023-05-12
W001198,classic_bike,CAN,2023-04-12
W005864,classic_bike,CAN,2023-04-12
W001905,classic_bike,CAN,2023-04-12
W008944,classic_bike,CAN,2023-04-12
W008386,classic_bike,CAN,2023-04-12
W007328,classic_bike,US,2023-03-25
W005193,classic_bike,US,2023-03-25
W006940,classic_bike,US,2023-03-25
W003235,classic_bike,US,2023-03-25
W009925,classic_bike,US,2023-03-25
W003545,classic_bike,US,2023-04-12
W008293,classic_bike,US,2023-04-12
W006796,electric_bike,US,2023-04-12
W006725,classic_bike,US,2023-04-12
W005227,classic_bike,US,2023-04-12
W000950,classic_bike,CAN,2023-01-01
W005349,classic_bike,CAN,2023-01-01
W007423,classic_bike,CAN,2023-01-01
W009351,docked_bike,CAN,2023-01-01
W006777,classic_bike,CAN,2023-01-01
W000495,classic_bike,US,2023-02-10
W003259,classic_bike,US,2023-02-10
W003100,classic_bike,US,2023-02-10
W000020,classic_bike,US,2023-02-10
W008557,classic_bike,US,2023-02-10
W009056,classic_bike,US,2023-07-07
W006208,classic_bike,US,2023-07-07
W000078,classic_bike,US,2023-07-07
W002469,classic_bike,US,2023-07-07
W003138,classic_bike,US,2023-07-07
W009888,classic_bike,CAN,2023-02-10
W008238,classic_bike,CAN,2023-02-10
W007250,classic_bike,CAN,2023-02-10
W005485,classic_bike,CAN,2023-02-10
W006597,classic_bike,CAN,2023-02-10
W005850,classic_bike,US,2023-05-12
W001391,classic_bike,US,2023-05-12
W003999,classic_bike,US,2023-05-12
W001704,classic_bike,US,2023-05-12
W009191,classic_bike,US,2023-05-12
W005787,classic_bike,US,2023-04-12
W007690,classic_bike,US,2023-04-12
W001100,classic_bike,US,2023-04-12
W004675,classic_bike,US,2023-04-12
W003727,classic_bike,US,2023-04-12
W005679,classic_bike,CAN,2023-04-12
W008718,docked_bike,CAN,2023-04-12
W005547,classic_bike,CAN,2023-04-12
W009810,docked_bike,CAN,2023-04-12
W006453,classic_bike,CAN,2023-04-12
W005674,docked_bike,CAN,2023-04-12
W008943,classic_bike,CAN,2023-04-12
W003839,classic_bike,CAN,2023-04-12
W003655,classic_bike,CAN,2023-04-12
W002095,classic_bike,CAN,2023-04-12
W007251,classic_bike,CAN,2023-05-12
W006912,classic_bike,CAN,2023-05-12
W001122,classic_bike,CAN,2023-05-12
W009517,electric_bike,CAN,2023-05-12
W009182,classic_bike,CAN,2023-05-12
W001851,classic_bike,US,2023-03-25
W001677,electric_bike,US,2023-03-25
W006546,electric_bike,US,2023-03-25
W000667,classic_bike,US,2023-03-25
W002395,classic_bike,US,2023-03-25
W006447,classic_bike,US,2023-06-18
W004269,classic_bike,US,2023-06-18
W009359,electric_bike,US,2023-06-18
W007343,classic_bike,US,2023-06-18
W002681,classic_bike,US,2023-06-18
W008705,classic_bike,CAN,2023-07-07
W003499,classic_bike,CAN,2023-07-07
W003378,classic_bike,CAN,2023-07-07
W000206,classic_bike,CAN,2023-07-07
W000600,classic_bike,CAN,2023-07-07
W007981,classic_bike,US,2023-06-18
W000342,classic_bike,US,2023-06-18
W009020,classic_bike,US,2023-06-18
W000487,classic_bike,US,2023-06-18
W000144,classic_bike,US,2023-06-18
W005983,classic_bike,CAN,2023-01-01
W009406,classic_bike,CAN,2023-01-01
W008561,classic_bike,CAN,2023-01-01
W005802,classic_bike,CAN,2023-01-01
W005323,electric_bike,CAN,2023-01-01
W003536,classic_bike,US,2023-04-12
W008181,classic_bike,US,2023-04-12
W008798,classic_bike,US,2023-04-12
W002570,classic_bike,US,2023-04-12
W008030,classic_bike,US,2023-04-12
W006928,classic_bike,CAN,2023-03-25
W004301,classic_bike,CAN,2023-03-25
W009747,classic_bike,CAN,2023-03-25
W006978,classic_bike,CAN,2023-03-25
W002990,classic_bike,CAN,2023-03-25
W000794,electric_bike,US,2023-04-12
W005482,classic_bike,US,2023-04-12
W000294,classic_bike,US,2023-04-12
W000615,classic_bike,US,2023-04-12
W006721,classic_bike,US,2023-04-12
W001084,classic_bike,CAN,2023-02-10
W003365,classic_bike,CAN,2023-02-10
W002119,classic_bike,CAN,2023-02-10
W007354,classic_bike,CAN,2023-02-10
W005848,classic_bike,CAN,2023-02-10
W008452,classic_bike,US,2023-07-07
W004677,classic_bike,US,2023-07-07
W007957,classic_bike,US,2023-07-07
W001867,classic_bike,US,2023-07-07
W005463,classic_bike,US,2023-07-07
W006907,electric_bike,CAN,2023-03-25
W002075,classic_bike,CAN,2023-03-25
W002728,classic_bike,CAN,2023-03-25
W008048,classic_bike,CAN,2023-03-25
W007849,classic_bike,CAN,2023-03-25
W000463,classic_bike,US,2023-05-12
W008183,classic_bike,US,2023-05-12
W003552,classic_bike,US,2023-05-12
W008320,classic_bike,US,2023-05-12
W007336,classic_bike,US,2023-05-12
W004879,classic_bike,CAN,2023-07-07
W005551,classic_bike,CAN,2023-07-07
W007665,classic_bike,CAN,2023-07-07
W004782,classic_bike,CAN,2023-07-07
W004131,classic_bike,CAN,2023-07-07
W006448,classic_bike,CAN,2023-06-18
W003072,classic_bike,CAN,2023-06-18
W000507,classic_bike,CAN,2023-06-18
W003069,classic_bike,CAN,2023-06-18
W008615,classic_bike,CAN,2023-06-18
W004553,classic_bike,CAN,2023-02-10
W006011,classic_bike,CAN,2023-02-10
W001172,classic_bike,CAN,2023-02-10
W003719,docked_bike,CAN,2023-02-10
W005390,classic_bike,CAN,2023-02-10
W004287,classic_bike,US,2023-05-12
W008185,classic_bike,US,2023-05-12
W003707,classic_bike,US,2023-05-12
W001238,classic_bike,US,2023-05-12
W001667,classic_bike,US,2023-05-12
W007710,classic_bike,US,2023-05-12
W001490,classic_bike,US,2023-05-12
W002002,electric_bike,US,2023-05-12
W008008,classic_bike,US,2023-05-12
W007088,classic_bike,US,2023-05-12
W001361,classic_bike,US,2023-07-07
W007281,classic_bike,US,2023-07-07
W008147,classic_bike,US,2023-07-07
W008698,classic_bike,US,2023-07-07
W007039,electric_bike,US,2023-07-07
W004464,classic_bike,CAN,2023-05-12
W003400,classic_bike,CAN,2023-05-12
W009718,electric_bike,CAN,2023-05-12
W005322,electric_bike,CAN,2023-05-12
W000452,classic_bike,CAN,2023-05-12
W006312,classic_bike,US,2023-02-10
W003850,electric_bike,US,2023-02-10
W003902,classic_bike,US,2023-02-10
W006233,classic_bike,US,2023-02-10
W002779,classic_bike,US,2023-02-10
W009084,classic_bike,CAN,2023-01-01
W008790,classic_bike,CAN,2023-01-01
W009599,classic_bike,CAN,2023-01-01
W003556,classic_bike,CAN,2023-01-01
W002029,classic_bike,CAN,2023-01-01
W007948,electric_bike,US,2023-05-12
W008068,classic_bike,US,2023-05-12
W007089,classic_bike,US,2023-05-12
W004870,classic_bike,US,2023-05-12
W001045,classic_bike,US,2023-05-12
W001691,classic_bike,US,2023-07-07
W002334,classic_bike,US,2023-07-07
W006445,classic_bike,US,2023-07-07
W006476,classic_bike,US,2023-07-07
W007289,classic_bike,US,2023-07-07
W002610,docked_bike,US,2023-06-18
W003905,classic_bike,US,2023-06-18
W004837,classic_bike,US,2023-06-18
W006568,classic_bike,US,2023-06-18
W003233,classic_bike,US,2023-06-18
W005883,classic_bike,US,2023-07-07
W000392,classic_bike,US,2023-07-07
W003294,classic_bike,US,2023-07-07
W006489,classic_bike,US,2023-07-07
W004652,classic_bike,US,2023-07-07
W004992,classic_bike,US,2023-07-07
W000351,classic_bike,US,2023-07-07
W004408,classic_bike,US,2023-07-07
W003454,classic_bike,US,2023-07-07
W004973,classic_bike,US,2023-07-07
W009118,classic_bike,US,2023-06-18
W004965,classic_bike,US,2023-06-18
W008758,classic_bike,US,2023-06-18
W004463,classic_bike,US,2023-06-18
W008379,classic_bike,US,2023-06-18
W007034,classic_bike,CAN,2023-01-01
W004115,classic_bike,CAN,2023-01-01
W006114,classic_bike,CAN,2023-01-01
W003049,classic_bike,CAN,2023-01-01
W002022,classic_bike,CAN,2023-01-01
W007411,classic_bike,US,2023-06-18
W002246,docked_bike,US,2023-06-18
W001986,classic_bike,US,2023-06-18
W005929,electric_bike,US,2023-06-18
W005435,classic_bike,US,2023-06-18
W006680,classic_bike,US,2023-04-12
W000258,docked_bike,US,2023-04-12
W000544,classic_bike,US,2023-04-12
W007738,classic_bike,US,2023-04-12
W008116,classic_bike,US,2023-04-12
W002721,classic_bike,US,2023-05-12
W006570,classic_bike,US,2023-05-12
W004798,classic_bike,US,2023-05-12
W003964,classic_bike,US,2023-05-12
W003098,classic_bike,US,2023-05-12
W001649,classic_bike,CAN,2023-02-10
W005949,classic_bike,CAN,2023-02-10
W000369,electric_bike,CAN,2023-02-10
W004863,classic_bike,CAN,2023-02-10
W002210,classic_bike,CAN,2023-02-10
W008883,electric_bike,CAN,2023-07-07
